# onion skin A3d strip probe
# comp	1920	1080
ms	pw	ph	x0	x1	y0	y1	span_w	span_h	zoom_x	zoom_y	axis_diff_pct	cost_ms	status	win_ok	wx0	wy0	dx	dy	win_cost_ms
17099.6	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	17.4114	no_edge	0	0	0	-9999	-9999	0.0000
17146.7	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	20.0012	no_edge	0	0	0	-9999	-9999	0.0000
17193.1	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	23.4427	no_edge	0	0	0	-9999	-9999	0.0000
17239.7	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	27.2811	no_edge	0	0	0	-9999	-9999	0.0000
17286.3	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	13.3086	no_edge	0	0	0	-9999	-9999	0.0000
17317.7	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	15.2858	no_edge	0	0	0	-9999	-9999	0.0000
17349.3	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	17.3093	no_edge	0	0	0	-9999	-9999	0.0000
17395.4	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	20.9899	no_edge	0	0	0	-9999	-9999	0.0000
17442.2	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	25.0264	no_edge	0	0	0	-9999	-9999	0.0000
17489.8	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	28.7108	no_edge	0	0	0	-9999	-9999	0.0000
17535.8	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	14.2258	no_edge	0	0	0	-9999	-9999	0.0000
17566.7	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	18.2277	no_edge	0	0	0	-9999	-9999	0.0000
17613.3	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	21.7309	no_edge	0	0	0	-9999	-9999	0.0000
17662.0	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	23.1715	no_edge	0	0	0	-9999	-9999	0.0000
17707.9	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	27.1767	no_edge	0	0	0	-9999	-9999	0.0000
17754.9	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	13.4632	no_edge	0	0	0	-9999	-9999	0.0000
17786.0	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	15.6748	no_edge	0	0	0	-9999	-9999	0.0000
17818.0	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	16.8857	no_edge	0	0	0	-9999	-9999	0.0000
17866.3	1592	734	0	0	0	0	0	0	0.000000	0.000000	0.000	19.9884	no_edge	0	0	0	-9999	-9999	0.0000
17913.8	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	21.4944	ok	0	0	0	-9999	-9999	0.0000
17962.4	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	22.6167	ok	0	0	0	-9999	-9999	0.0000
18010.2	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	26.3487	ok	0	0	0	-9999	-9999	0.0000
18057.7	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	28.0364	ok	0	0	0	-9999	-9999	0.0000
18103.9	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	14.1826	ok	0	0	0	-9999	-9999	0.0000
18135.5	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	15.8214	ok	0	0	0	-9999	-9999	0.0000
18182.2	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	19.6881	ok	0	0	0	-9999	-9999	0.0000
18228.9	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	22.7675	ok	0	0	0	-9999	-9999	0.0000
18275.2	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	26.2553	ok	0	0	0	-9999	-9999	0.0000
18321.3	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	13.9549	ok	0	0	0	-9999	-9999	0.0000
18352.6	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	15.8143	ok	0	0	0	-9999	-9999	0.0000
18399.2	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	20.3374	ok	0	0	0	-9999	-9999	0.0000
18445.7	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	23.4045	ok	0	0	0	-9999	-9999	0.0000
18492.2	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	25.9724	ok	0	0	0	-9999	-9999	0.0000
18539.9	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	30.0820	ok	0	0	0	-9999	-9999	0.0000
18587.0	1592	734	151	1440	4	728	1290	725	0.671875	0.671296	0.086	14.9008	ok	0	0	0	-9999	-9999	0.0000
18633.4	1592	734	208	1336	50	684	1129	635	0.588021	0.587963	0.010	19.1877	ok	0	0	0	-9999	-9999	0.0000
18680.6	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	21.4815	ok	0	0	0	-9999	-9999	0.0000
18727.7	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	24.3769	ok	0	0	0	-9999	-9999	0.0000
18775.0	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	26.8516	ok	0	0	0	-9999	-9999	0.0000
18822.3	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	13.2950	ok	0	0	0	-9999	-9999	0.0000
18853.4	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	15.4698	ok	0	0	0	-9999	-9999	0.0000
18885.1	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	17.2206	ok	0	0	0	-9999	-9999	0.0000
18932.1	1592	734	312	1151	133	604	840	472	0.437500	0.437037	0.106	20.0280	ok	0	0	0	-9999	-9999	0.0000
18979.7	1592	734	355	1089	163	575	735	413	0.382812	0.382407	0.106	22.6771	ok	0	0	0	-9999	-9999	0.0000
19026.4	1592	734	393	1032	190	549	640	360	0.333333	0.333333	0.000	26.8410	ok	0	0	0	-9999	-9999	0.0000
19072.2	1592	734	393	1032	190	549	640	360	0.333333	0.333333	0.000	13.4623	ok	0	0	0	-9999	-9999	0.0000
19103.0	1592	734	393	1032	190	549	640	360	0.333333	0.333333	0.000	15.3618	ok	0	0	0	-9999	-9999	0.0000
19134.7	1592	734	393	1032	190	549	640	360	0.333333	0.333333	0.000	17.4495	ok	0	0	0	-9999	-9999	0.0000
19180.5	1592	734	393	1032	190	549	640	360	0.333333	0.333333	0.000	21.1896	ok	0	0	0	-9999	-9999	0.0000
19227.5	1592	734	393	1032	190	549	640	360	0.333333	0.333333	0.000	25.7108	ok	0	0	0	-9999	-9999	0.0000
19274.8	1592	734	442	1081	183	542	640	360	0.333333	0.333333	0.000	28.4395	ok	0	0	0	-9999	-9999	0.0000
19320.9	1592	734	486	1125	183	542	640	360	0.333333	0.333333	0.000	15.1945	ok	0	0	0	-9999	-9999	0.0000
19366.9	1592	734	559	1198	183	542	640	360	0.333333	0.333333	0.000	18.9473	ok	0	0	0	-9999	-9999	0.0000
19413.3	1592	734	606	1245	182	541	640	360	0.333333	0.333333	0.000	22.2801	ok	0	0	0	-9999	-9999	0.0000
19461.1	1592	734	626	1265	176	535	640	360	0.333333	0.333333	0.000	25.4281	ok	0	0	0	-9999	-9999	0.0000
19508.4	1592	734	648	1287	171	530	640	360	0.333333	0.333333	0.000	27.4785	ok	0	0	0	-9999	-9999	0.0000
19555.1	1592	734	666	1305	167	526	640	360	0.333333	0.333333	0.000	15.2637	ok	0	0	0	-9999	-9999	0.0000
19601.3	1592	734	692	1333	156	515	642	360	0.334375	0.333333	0.312	15.3673	ok	0	0	0	-9999	-9999	0.0000
19647.4	1592	734	708	1349	149	508	642	360	0.334375	0.333333	0.312	18.9203	ok	0	0	0	-9999	-9999	0.0000
19693.7	1592	734	708	1349	149	508	642	360	0.334375	0.333333	0.312	22.4910	ok	0	0	0	-9999	-9999	0.0000
19739.3	1592	734	708	1349	149	508	642	360	0.334375	0.333333	0.312	10.6672	ok	0	0	0	-9999	-9999	0.0000
19770.5	1592	734	708	1349	149	508	642	360	0.334375	0.333333	0.312	12.6419	ok	0	0	0	-9999	-9999	0.0000
19801.1	1592	734	708	1349	149	508	642	360	0.334375	0.333333	0.312	15.2331	ok	0	0	0	-9999	-9999	0.0000
19846.8	1592	734	708	1349	149	508	642	360	0.334375	0.333333	0.312	19.8409	ok	0	0	0	-9999	-9999	0.0000
19893.8	1592	734	698	1339	151	510	642	360	0.334375	0.333333	0.312	23.4450	ok	0	0	0	-9999	-9999	0.0000
19941.3	1592	734	661	1302	153	512	642	360	0.334375	0.333333	0.312	25.7083	ok	0	0	0	-9999	-9999	0.0000
19988.8	1592	734	605	1246	153	512	642	360	0.334375	0.333333	0.312	11.3052	ok	0	0	0	-9999	-9999	0.0000
20019.8	1592	734	533	1172	157	516	640	360	0.333333	0.333333	0.000	13.6773	ok	0	0	0	-9999	-9999	0.0000
20051.3	1592	734	457	1096	171	530	640	360	0.333333	0.333333	0.000	16.8992	ok	0	0	0	-9999	-9999	0.0000
20098.4	1592	734	368	1007	188	547	640	360	0.333333	0.333333	0.000	18.8593	ok	0	0	0	-9999	-9999	0.0000
20145.3	1592	734	331	970	201	560	640	360	0.333333	0.333333	0.000	21.2885	ok	0	0	0	-9999	-9999	0.0000
20192.2	1592	734	327	966	202	561	640	360	0.333333	0.333333	0.000	24.2825	ok	0	0	0	-9999	-9999	0.0000
20239.7	1592	734	327	966	202	561	640	360	0.333333	0.333333	0.000	26.6264	ok	0	0	0	-9999	-9999	0.0000
20286.7	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	13.5117	ok	0	0	0	-9999	-9999	0.0000
20317.8	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	15.1619	ok	0	0	0	-9999	-9999	0.0000
20363.9	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	18.9736	ok	0	0	0	-9999	-9999	0.0000
20410.4	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	22.9155	ok	0	0	0	-9999	-9999	0.0000
20457.6	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	26.3928	ok	0	0	0	-9999	-9999	0.0000
20504.6	1592	734	301	1020	172	576	720	405	0.375000	0.375000	0.000	11.5657	ok	0	0	0	-9999	-9999	0.0000
20534.9	1592	734	270	1079	139	593	810	455	0.421875	0.421296	0.137	14.9568	ok	0	0	0	-9999	-9999	0.0000
20566.6	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	18.3839	ok	0	0	0	-9999	-9999	0.0000
20613.2	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	20.9254	ok	0	0	0	-9999	-9999	0.0000
20659.1	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	24.4222	ok	0	0	0	-9999	-9999	0.0000
20706.4	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	26.9329	ok	0	0	0	-9999	-9999	0.0000
20753.3	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	12.9816	ok	0	0	0	-9999	-9999	0.0000
20784.5	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	16.0171	ok	0	0	0	-9999	-9999	0.0000
20831.7	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	18.3568	ok	0	0	0	-9999	-9999	0.0000
20877.9	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	22.3670	ok	0	0	0	-9999	-9999	0.0000
20925.2	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	24.9763	ok	0	0	0	-9999	-9999	0.0000
20971.7	1592	734	218	1177	83	622	960	540	0.500000	0.500000	0.000	11.7306	ok	0	0	0	-9999	-9999	0.0000
21002.9	1592	734	260	1099	127	598	840	472	0.437500	0.437037	0.106	13.3121	ok	0	0	0	-9999	-9999	0.0000
21035.1	1592	734	260	1099	127	598	840	472	0.437500	0.437037	0.106	14.7378	ok	0	0	0	-9999	-9999	0.0000
21067.9	1592	734	260	1099	127	598	840	472	0.437500	0.437037	0.106	15.0193	ok	0	0	0	-9999	-9999	0.0000
21113.9	1592	734	260	1099	127	598	840	472	0.437500	0.437037	0.106	22.2536	ok	0	0	0	-9999	-9999	0.0000
21161.2	1592	734	296	1030	166	578	735	413	0.382812	0.382407	0.106	21.9373	ok	0	0	0	-9999	-9999	0.0000
21207.3	1592	734	296	1030	166	578	735	413	0.382812	0.382407	0.106	26.6299	ok	0	0	0	-9999	-9999	0.0000
21254.4	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	11.8289	ok	0	0	0	-9999	-9999	0.0000
21285.4	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	14.5528	ok	0	0	0	-9999	-9999	0.0000
21317.3	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	15.7845	ok	0	0	0	-9999	-9999	0.0000
21363.1	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	21.7874	ok	0	0	0	-9999	-9999	0.0000
21409.0	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	25.6640	ok	0	0	0	-9999	-9999	0.0000
21455.9	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	12.0469	ok	0	0	0	-9999	-9999	0.0000
21486.4	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	15.3810	ok	0	0	0	-9999	-9999	0.0000
21518.0	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	17.1992	ok	0	0	0	-9999	-9999	0.0000
21564.4	1592	734	328	967	202	561	640	360	0.333333	0.333333	0.000	20.5098	ok	0	0	0	-9999	-9999	0.0000
21610.4	1592	734	321	960	201	562	640	362	0.333333	0.335185	0.552	26.7305	ok	0	0	0	-9999	-9999	0.0000
21657.4	1592	734	306	945	200	561	640	362	0.333333	0.335185	0.552	28.2347	ok	0	0	0	-9999	-9999	0.0000
21704.1	1592	734	282	921	194	555	640	362	0.333333	0.335185	0.552	14.8839	ok	0	0	0	-9999	-9999	0.0000
21736.0	1592	734	258	897	187	548	640	362	0.333333	0.335185	0.552	15.5703	ok	0	0	0	-9999	-9999	0.0000
21782.4	1592	734	227	866	175	536	640	362	0.333333	0.335185	0.552	18.1653	ok	0	0	0	-9999	-9999	0.0000
21829.1	1592	734	224	863	174	535	640	362	0.333333	0.335185	0.552	21.2707	ok	0	0	0	-9999	-9999	0.0000
21876.5	1592	734	224	863	174	535	640	362	0.333333	0.335185	0.552	23.3806	ok	0	0	0	-9999	-9999	0.0000
21923.6	1592	734	227	866	174	535	640	362	0.333333	0.335185	0.552	27.2573	ok	0	0	0	-9999	-9999	0.0000
21969.6	1592	734	229	868	178	539	640	362	0.333333	0.335185	0.552	16.3117	ok	0	0	0	-9999	-9999	0.0000
22015.8	1592	734	230	869	182	543	640	362	0.333333	0.335185	0.552	17.0694	ok	0	0	0	-9999	-9999	0.0000
22062.4	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	22.8637	ok	0	0	0	-9999	-9999	0.0000
22108.2	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	29.0951	ok	0	0	0	-9999	-9999	0.0000
22155.8	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	11.4586	ok	0	0	0	-9999	-9999	0.0000
22187.4	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	12.2220	ok	0	0	0	-9999	-9999	0.0000
22219.4	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	13.5985	ok	0	0	0	-9999	-9999	0.0000
22251.1	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	15.1708	ok	0	0	0	-9999	-9999	0.0000
22298.1	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	18.1329	ok	0	0	0	-9999	-9999	0.0000
22345.4	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	21.1131	ok	0	0	0	-9999	-9999	0.0000
22392.3	1592	734	231	870	183	544	640	362	0.333333	0.335185	0.552	24.2544	ok	0	0	0	-9999	-9999	0.0000
22438.5	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	11.9179	ok	0	0	0	-9999	-9999	0.0000
22469.2	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	13.7921	ok	0	0	0	-9999	-9999	0.0000
22499.6	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	17.8349	ok	0	0	0	-9999	-9999	0.0000
22544.9	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	22.2453	ok	0	0	0	-9999	-9999	0.0000
22590.2	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	27.2343	ok	0	0	0	-9999	-9999	0.0000
22637.2	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	14.3795	ok	0	0	0	-9999	-9999	0.0000
22668.0	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	15.0558	ok	0	0	0	-9999	-9999	0.0000
22714.3	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	18.9184	ok	0	0	0	-9999	-9999	0.0000
22761.2	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	22.2296	ok	0	0	0	-9999	-9999	0.0000
22808.3	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	25.3140	ok	0	0	0	-9999	-9999	0.0000
22855.3	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	11.3099	ok	0	0	0	-9999	-9999	0.0000
22887.4	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	12.3273	ok	0	0	0	-9999	-9999	0.0000
22918.6	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	14.4688	ok	0	0	0	-9999	-9999	0.0000
22950.3	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	16.7960	ok	0	0	0	-9999	-9999	0.0000
22997.1	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	19.7563	ok	0	0	0	-9999	-9999	0.0000
23045.3	1592	734	231	870	184	543	640	360	0.333333	0.333333	0.000	21.1883	ok	0	0	0	-9999	-9999	0.0000
23092.2	1592	733	231	870	183	542	640	360	0.333333	0.333333	0.000	25.5665	ok	0	0	0	-9999	-9999	0.0000
23139.5	1592	732	231	870	183	542	640	360	0.333333	0.333333	0.000	28.9789	ok	0	0	0	-9999	-9999	0.0000
23185.1	1592	724	231	870	179	538	640	360	0.333333	0.333333	0.000	16.5581	ok	0	0	0	-9999	-9999	0.0000
23232.7	1592	675	231	870	154	513	640	360	0.333333	0.333333	0.000	18.8248	ok	0	0	0	-9999	-9999	0.0000
23279.6	1592	649	231	870	141	500	640	360	0.333333	0.333333	0.000	20.8052	ok	0	0	0	-9999	-9999	0.0000
23327.4	1592	612	231	870	123	482	640	360	0.333333	0.333333	0.000	23.6744	ok	0	0	0	-9999	-9999	0.0000
23373.9	1592	597	231	870	108	467	640	360	0.333333	0.333333	0.000	26.4018	ok	0	0	0	-9999	-9999	0.0000
23419.7	1592	575	231	870	104	463	640	360	0.333333	0.333333	0.000	14.0838	ok	0	0	0	-9999	-9999	0.0000
23450.9	1592	570	231	870	102	461	640	360	0.333333	0.333333	0.000	16.3451	ok	0	0	0	-9999	-9999	0.0000
23497.4	1592	569	231	870	101	460	640	360	0.333333	0.333333	0.000	18.6072	ok	0	0	0	-9999	-9999	0.0000
23544.2	1592	569	231	870	101	460	640	360	0.333333	0.333333	0.000	21.6172	ok	0	0	0	-9999	-9999	0.0000
23591.9	1592	568	231	870	101	460	640	360	0.333333	0.333333	0.000	24.9869	ok	0	0	0	-9999	-9999	0.0000
23639.0	1592	568	231	870	101	460	640	360	0.333333	0.333333	0.000	10.8969	ok	0	0	0	-9999	-9999	0.0000
23670.4	1592	568	231	870	101	460	640	360	0.333333	0.333333	0.000	11.9162	ok	0	0	0	-9999	-9999	0.0000
23700.4	1592	568	231	870	101	460	640	360	0.333333	0.333333	0.000	15.1259	ok	0	0	0	-9999	-9999	0.0000
23732.1	1592	568	231	870	100	461	640	362	0.333333	0.335185	0.552	17.2226	ok	0	0	0	-9999	-9999	0.0000
23780.3	1592	568	231	870	100	461	640	362	0.333333	0.335185	0.552	21.5143	ok	0	0	0	-9999	-9999	0.0000
23827.6	1592	568	231	870	100	461	640	362	0.333333	0.335185	0.552	23.2698	ok	0	0	0	-9999	-9999	0.0000
23875.5	1592	568	240	879	100	461	640	362	0.333333	0.335185	0.552	25.5238	ok	0	0	0	-9999	-9999	0.0000
23922.4	1592	568	262	901	100	461	640	362	0.333333	0.335185	0.552	11.7385	ok	0	0	0	-9999	-9999	0.0000
23953.2	1592	568	293	932	100	461	640	362	0.333333	0.335185	0.552	14.8811	ok	0	0	0	-9999	-9999	0.0000
23999.4	1592	568	346	985	101	460	640	360	0.333333	0.333333	0.000	18.1092	ok	0	0	0	-9999	-9999	0.0000
24047.0	1592	568	387	1026	101	460	640	360	0.333333	0.333333	0.000	21.3208	ok	0	0	0	-9999	-9999	0.0000
24094.3	1592	568	409	1048	101	460	640	360	0.333333	0.333333	0.000	23.7358	ok	0	0	0	-9999	-9999	0.0000
24141.4	1592	568	416	1055	102	461	640	360	0.333333	0.333333	0.000	25.8675	ok	0	0	0	-9999	-9999	0.0000
24189.6	1592	568	433	1072	106	465	640	360	0.333333	0.333333	0.000	26.0986	ok	0	0	0	-9999	-9999	0.0000
24237.2	1592	568	439	1078	108	467	640	360	0.333333	0.333333	0.000	12.1512	ok	0	0	0	-9999	-9999	0.0000
24269.0	1592	568	443	1082	109	468	640	360	0.333333	0.333333	0.000	13.4587	ok	0	0	0	-9999	-9999	0.0000
24300.4	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	15.1217	ok	0	0	0	-9999	-9999	0.0000
24332.4	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	16.5130	ok	0	0	0	-9999	-9999	0.0000
24378.2	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	20.3071	ok	0	0	0	-9999	-9999	0.0000
24424.7	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	24.2043	ok	0	0	0	-9999	-9999	0.0000
24472.9	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	25.7285	ok	0	0	0	-9999	-9999	0.0000
24519.6	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	12.5430	ok	0	0	0	-9999	-9999	0.0000
24550.6	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	14.9538	ok	0	0	0	-9999	-9999	0.0000
24596.6	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	18.9666	ok	0	0	0	-9999	-9999	0.0000
24643.5	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	23.2300	ok	0	0	0	-9999	-9999	0.0000
24691.3	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	24.9848	ok	0	0	0	-9999	-9999	0.0000
24738.4	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	10.2320	ok	0	0	0	-9999	-9999	0.0000
24770.2	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	11.9194	ok	0	0	0	-9999	-9999	0.0000
24801.7	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	14.4057	ok	0	0	0	-9999	-9999	0.0000
24833.7	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	15.4727	ok	0	0	0	-9999	-9999	0.0000
24880.3	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	18.4899	ok	0	0	0	-9999	-9999	0.0000
24927.1	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	22.7150	ok	0	0	0	-9999	-9999	0.0000
24974.8	1592	568	446	1085	109	468	640	360	0.333333	0.333333	0.000	25.7174	ok	0	0	0	-9999	-9999	0.0000
25021.0	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	11.8141	ok	0	0	0	-9999	-9999	0.0000
25051.6	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	14.0669	ok	0	0	0	-9999	-9999	0.0000
25083.1	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	15.9602	ok	0	0	0	-9999	-9999	0.0000
25130.6	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	19.4849	ok	0	0	0	-9999	-9999	0.0000
25177.1	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	22.6824	ok	0	0	0	-9999	-9999	0.0000
25223.5	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	25.7189	ok	0	0	0	-9999	-9999	0.0000
25270.5	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	11.4200	ok	0	0	0	-9999	-9999	0.0000
25301.4	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	14.1773	ok	0	0	0	-9999	-9999	0.0000
25332.0	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	16.8487	ok	0	0	0	-9999	-9999	0.0000
25377.8	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	21.8959	ok	0	0	0	-9999	-9999	0.0000
25424.5	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	24.7377	ok	0	0	0	-9999	-9999	0.0000
25471.8	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	10.2265	ok	0	0	0	-9999	-9999	0.0000
25502.5	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	12.9601	ok	0	0	0	-9999	-9999	0.0000
25534.1	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	14.9491	ok	0	0	0	-9999	-9999	0.0000
25566.2	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	16.0825	ok	0	0	0	-9999	-9999	0.0000
25612.6	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	20.0440	ok	0	0	0	-9999	-9999	0.0000
25659.2	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	24.5285	ok	0	0	0	-9999	-9999	0.0000
25706.8	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	25.4196	ok	0	0	0	-9999	-9999	0.0000
25752.7	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	13.5970	ok	0	0	0	-9999	-9999	0.0000
25784.2	1592	568	316	1275	14	553	960	540	0.500000	0.500000	0.000	15.2750	ok	0	0	0	-9999	-9999	0.0000
25815.8	1592	568	363	1202	68	539	840	472	0.437500	0.437037	0.106	16.5049	ok	0	0	0	-9999	-9999	0.0000
25863.1	1592	568	404	1138	116	528	735	413	0.382812	0.382407	0.106	19.1450	ok	0	0	0	-9999	-9999	0.0000
25908.9	1592	568	404	1138	116	528	735	413	0.382812	0.382407	0.106	23.4728	ok	0	0	0	-9999	-9999	0.0000
25956.7	1592	568	404	1138	116	528	735	413	0.382812	0.382407	0.106	27.9090	ok	0	0	0	-9999	-9999	0.0000
26003.5	1592	568	442	1081	160	519	640	360	0.333333	0.333333	0.000	13.7231	ok	0	0	0	-9999	-9999	0.0000
26034.2	1592	568	442	1081	160	519	640	360	0.333333	0.333333	0.000	16.2721	ok	0	0	0	-9999	-9999	0.0000
26082.2	1592	568	442	1081	160	519	640	360	0.333333	0.333333	0.000	18.8200	ok	0	0	0	-9999	-9999	0.0000
26129.8	1592	568	430	1069	160	519	640	360	0.333333	0.333333	0.000	22.1102	ok	0	0	0	-9999	-9999	0.0000
26176.7	1592	568	415	1054	160	519	640	360	0.333333	0.333333	0.000	25.6020	ok	0	0	0	-9999	-9999	0.0000
26223.6	1592	568	380	1019	160	519	640	360	0.333333	0.333333	0.000	28.1563	ok	0	0	0	-9999	-9999	0.0000
26269.7	1592	568	351	990	160	519	640	360	0.333333	0.333333	0.000	16.4244	ok	0	0	0	-9999	-9999	0.0000
26315.5	1592	568	295	934	159	520	640	362	0.333333	0.335185	0.552	19.0247	ok	0	0	0	-9999	-9999	0.0000
