# onion skin A3e capture stream (dedicated thread)
# comp	1920	1080
t_ms	pw	ph	sx	sy	tx	ty	axis_diff_pct	cost_ms	status
36590.898	1592	729	0.765625	0.035185	0.00	0.00	2075.987	14.7809	axis_disagree
36606.816	1592	729	0.765625	0.035185	0.00	0.00	2075.987	17.0364	axis_disagree
36623.748	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.8094	axis_disagree
36640.385	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.4450	axis_disagree
36657.001	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.7666	axis_disagree
36673.712	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.6360	axis_disagree
36690.370	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.6636	axis_disagree
36706.861	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.2990	axis_disagree
36723.488	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.9363	axis_disagree
36740.301	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.6759	axis_disagree
36756.937	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.5704	axis_disagree
36773.631	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.7990	axis_disagree
36790.498	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.9156	axis_disagree
36806.956	1592	729	0.765625	0.035185	0.00	0.00	2075.987	15.9812	axis_disagree
36823.349	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.7844	axis_disagree
36840.154	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.8077	axis_disagree
36856.984	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.8325	axis_disagree
36873.873	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.9271	axis_disagree
36890.441	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.1912	axis_disagree
36907.040	1592	729	0.765625	0.035185	0.00	0.00	2075.987	16.9869	axis_disagree
36923.420	1592	729	0.765625	0.035185	0.00	0.00	2075.987	15.7532	axis_disagree
36941.124	1592	729	0.765625	0.035185	0.00	0.00	2075.987	19.6348	axis_disagree
36958.007	1592	729	0.000000	0.000000	0.00	0.00	0.000	14.1139	no_edge
36973.572	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.9982	no_edge
36990.251	1592	729	0.000000	0.000000	0.00	0.00	0.000	16.3431	no_edge
37007.281	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.6999	no_edge
37024.781	1592	729	0.000000	0.000000	0.00	0.00	0.000	17.2908	no_edge
37041.789	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.7072	ok
37057.546	1592	729	0.585938	0.586111	231.00	57.00	0.030	14.7867	ok
37073.365	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.8303	ok
37090.103	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.6262	ok
37106.990	1592	729	0.585938	0.586111	231.00	57.00	0.030	17.1281	ok
37123.894	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.6603	ok
37140.589	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.5836	ok
37157.136	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.4889	ok
37173.580	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.3801	ok
37190.241	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.9206	ok
37206.780	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.1381	ok
37223.516	1592	729	0.585938	0.586111	231.00	57.00	0.030	17.3112	ok
37240.406	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.4520	ok
37256.999	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.7154	ok
37273.671	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.6095	ok
37290.333	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.6932	ok
37306.902	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.4266	ok
37323.593	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.9343	ok
37340.414	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.6898	ok
37357.110	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.6819	ok
37373.541	1592	729	0.585938	0.586111	231.00	57.00	0.030	16.1592	ok
37390.284	1592	729	0.585938	0.586111	231.00	57.00	0.030	17.3071	ok
37407.531	1592	729	0.585938	0.586111	231.00	57.00	0.030	17.1671	ok
37424.006	1592	729	0.500000	0.500000	288.00	120.00	0.000	15.7629	ok
37440.242	1592	729	0.500000	0.500000	288.00	120.00	0.000	16.6751	ok
37457.281	1592	729	0.500000	0.500000	288.00	120.00	0.000	17.3837	ok
37474.259	1592	729	0.500000	0.500000	288.00	120.00	0.000	16.5552	ok
37490.659	1592	729	0.500000	0.500000	288.00	120.00	0.000	16.2311	ok
37507.080	1592	729	0.500000	0.500000	288.00	120.00	0.000	16.5918	ok
37523.784	1592	729	0.500000	0.500000	288.00	120.00	0.000	16.7972	ok
37540.903	1592	729	0.500000	0.500000	288.00	120.00	0.000	17.4232	ok
37557.922	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.5966	ok
37575.186	1592	729	0.441146	0.437037	327.00	166.00	0.940	17.9102	ok
37591.330	1592	729	0.441146	0.437037	327.00	166.00	0.940	14.3591	ok
37606.870	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.6994	ok
37623.643	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.8282	ok
37640.223	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.3111	ok
37656.901	1592	729	0.441146	0.437037	327.00	166.00	0.940	17.0247	ok
37673.524	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.2034	ok
37689.986	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.6998	ok
37707.252	1592	729	0.441146	0.437037	327.00	166.00	0.940	17.8124	ok
37724.055	1592	729	0.441146	0.437037	327.00	166.00	0.940	15.7762	ok
37740.152	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.3850	ok
37757.385	1592	729	0.441146	0.437037	327.00	166.00	0.940	18.0598	ok
37774.363	1592	729	0.441146	0.437037	327.00	166.00	0.940	15.8836	ok
37790.543	1592	729	0.441146	0.437037	327.00	166.00	0.940	16.4585	ok
37807.436	1592	729	0.441146	0.437037	327.00	166.00	0.940	17.3060	ok
37825.000	1592	729	0.441146	0.437037	319.00	166.00	0.940	17.8026	ok
37841.525	1592	729	0.441146	0.437037	316.00	166.00	0.940	15.2278	ok
37857.493	1592	729	0.441146	0.437037	312.00	166.00	0.940	16.6874	ok
37874.613	1592	729	0.441146	0.437037	307.00	166.00	0.940	17.5357	ok
37891.642	1592	729	0.441146	0.437037	303.00	166.00	0.940	16.5011	ok
37908.709	1592	729	0.441146	0.437037	295.00	166.00	0.940	17.6135	ok
37925.411	1592	729	0.441146	0.437037	289.00	166.00	0.940	15.7733	ok
37941.872	1592	729	0.441146	0.437037	281.00	166.00	0.940	17.1345	ok
37958.355	1592	729	0.441146	0.437037	273.00	166.00	0.940	15.8101	ok
37975.127	1592	729	0.441146	0.437037	264.00	165.00	0.940	17.7159	ok
37992.328	1592	729	0.441146	0.437037	255.00	164.00	0.940	16.6642	ok
38008.381	1592	729	0.441146	0.437037	242.00	163.00	0.940	15.4236	ok
38025.079	1592	729	0.441146	0.437037	233.00	163.00	0.940	17.9526	ok
38041.907	1592	729	0.441146	0.437037	217.00	161.00	0.940	15.6811	ok
38058.017	1592	729	0.437500	0.437037	216.00	160.00	0.106	16.5180	ok
38076.485	1592	729	0.437500	0.437037	200.00	156.00	0.106	20.3974	ok
38093.068	1592	729	0.437500	0.437037	196.00	156.00	0.106	12.7503	ok
38107.708	1592	729	0.437500	0.437037	187.00	153.00	0.106	16.5081	ok
38124.448	1592	729	0.437500	0.437037	180.00	151.00	0.106	16.9521	ok
38141.343	1592	729	0.437500	0.437037	172.00	149.00	0.106	16.7558	ok
38158.021	1592	729	0.437500	0.437037	165.00	147.00	0.106	16.5805	ok
38174.724	1592	729	0.437500	0.437037	159.00	144.00	0.106	16.8032	ok
38191.648	1592	729	0.437500	0.437037	148.00	140.00	0.106	17.0314	ok
38209.166	1592	729	0.437500	0.437037	146.00	139.00	0.106	17.9848	ok
38225.633	1592	729	0.437500	0.437037	143.00	138.00	0.106	14.9295	ok
38241.177	1592	729	0.437500	0.437037	143.00	138.00	0.106	16.1322	ok
38257.213	1592	729	0.437500	0.437037	140.00	137.00	0.106	15.9207	ok
38274.157	1592	729	0.437500	0.437037	140.00	137.00	0.106	17.9391	ok
38291.002	1592	729	0.437500	0.437037	130.00	133.00	0.106	15.7298	ok
38307.488	1592	729	0.437500	0.437037	130.00	133.00	0.106	17.2241	ok
38324.484	1592	729	0.437500	0.437037	113.00	127.00	0.106	16.7477	ok
38341.449	1592	729	0.437500	0.437037	97.00	122.00	0.106	17.1640	ok
38358.335	1592	729	0.437500	0.437037	90.00	120.00	0.106	16.5865	ok
38374.522	1592	729	0.437500	0.437037	84.00	118.00	0.106	15.7672	ok
38390.700	1592	729	0.437500	0.437037	78.00	116.00	0.106	16.5706	ok
38407.736	1592	729	0.437500	0.437037	73.00	115.00	0.106	17.4832	ok
38424.244	1592	729	0.437500	0.437037	70.00	114.00	0.106	15.5136	ok
38440.577	1592	729	0.437500	0.437037	67.00	113.00	0.106	17.1328	ok
38457.583	1592	729	0.437500	0.437037	64.00	112.00	0.106	16.8602	ok
38474.312	1592	729	0.437500	0.437037	62.00	111.00	0.106	16.5821	ok
38491.251	1592	729	0.437500	0.437037	60.00	110.00	0.106	17.2820	ok
38507.451	1592	729	0.437500	0.437037	58.00	109.00	0.106	15.0971	ok
38524.449	1592	729	0.437500	0.437037	57.00	108.00	0.106	18.8762	ok
38541.611	1592	729	0.437500	0.437037	55.00	106.00	0.106	15.4310	ok
38557.682	1592	729	0.437500	0.437037	54.00	105.00	0.106	16.6899	ok
38574.865	1592	729	0.437500	0.437037	53.00	103.00	0.106	17.6552	ok
38590.949	1592	729	0.437500	0.437037	52.00	102.00	0.106	14.4950	ok
38606.730	1592	729	0.437500	0.437037	52.00	102.00	0.106	17.0482	ok
38623.496	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.4717	ok
38640.367	1592	729	0.437500	0.437037	52.00	102.00	0.106	17.2561	ok
38657.018	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.0346	ok
38673.230	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.3707	ok
38690.039	1592	729	0.437500	0.437037	52.00	102.00	0.106	17.2319	ok
38706.839	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.3469	ok
38723.458	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.8710	ok
38740.190	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.5751	ok
38756.904	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.8305	ok
38773.729	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.7994	ok
38790.361	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.4437	ok
38807.168	1592	729	0.437500	0.437037	52.00	102.00	0.106	17.1499	ok
38823.878	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.2522	ok
38840.151	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.2754	ok
38856.714	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.8324	ok
38873.410	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.5378	ok
38890.215	1592	729	0.437500	0.437037	52.00	102.00	0.106	17.0521	ok
38906.882	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.2629	ok
38923.286	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.5247	ok
38939.968	1592	729	0.437500	0.437037	52.00	102.00	0.106	16.8200	ok
38957.085	1592	729	0.437500	0.437037	52.00	102.00	0.106	17.3934	ok
38975.302	1592	729	0.437500	0.437037	52.00	102.00	0.106	19.0220	ok
38992.339	1592	729	0.437500	0.437037	60.00	103.00	0.106	15.0343	ok
39007.719	1592	729	0.437500	0.437037	64.00	105.00	0.106	15.7060	ok
39024.014	1592	729	0.437500	0.437037	69.00	107.00	0.106	16.8700	ok
39040.889	1592	729	0.437500	0.437037	77.00	110.00	0.106	16.8609	ok
39057.480	1592	729	0.437500	0.437037	89.00	114.00	0.106	16.2952	ok
39074.053	1592	729	0.437500	0.437037	103.00	119.00	0.106	16.8316	ok
39091.569	1592	729	0.437500	0.437037	117.00	123.00	0.106	18.1817	ok
39108.275	1592	729	0.437500	0.437037	131.00	128.00	0.106	15.2103	ok
39123.886	1592	729	0.437500	0.437037	146.00	134.00	0.106	15.9900	ok
39140.305	1592	729	0.437500	0.437037	161.00	138.00	0.106	16.8296	ok
39157.181	1592	729	0.437500	0.437037	180.00	143.00	0.106	16.8525	ok
39173.833	1592	729	0.437500	0.437037	198.00	148.00	0.106	16.4313	ok
39190.527	1592	729	0.437500	0.437037	222.00	155.00	0.106	16.9377	ok
39207.448	1592	729	0.441146	0.437037	243.00	161.00	0.940	16.8854	ok
39224.216	1592	729	0.441146	0.437037	271.00	166.00	0.940	16.6315	ok
39240.858	1592	729	0.437500	0.437037	302.00	174.00	0.106	16.6316	ok
39257.481	1592	729	0.437500	0.437037	333.00	181.00	0.106	16.5959	ok
39274.207	1592	729	0.437500	0.437037	361.00	188.00	0.106	16.8156	ok
39290.575	1592	729	0.437500	0.437037	393.00	195.00	0.106	15.9017	ok
39307.318	1592	729	0.437500	0.437037	420.00	202.00	0.106	17.5650	ok
39324.153	1592	729	0.437500	0.437037	446.00	208.00	0.106	16.0812	ok
39340.677	1592	729	0.437500	0.437037	470.00	214.00	0.106	16.9489	ok
39357.596	1592	729	0.437500	0.437037	490.00	219.00	0.106	16.8679	ok
39374.336	1592	729	0.437500	0.437037	507.00	222.00	0.106	16.5901	ok
39391.229	1592	729	0.437500	0.437037	521.00	227.00	0.106	17.1826	ok
39408.025	1592	729	0.437500	0.437037	536.00	231.00	0.106	16.3945	ok
39424.166	1592	729	0.437500	0.437037	549.00	234.00	0.106	15.8682	ok
39440.758	1592	729	0.437500	0.437037	560.00	236.00	0.106	17.3025	ok
39457.444	1592	729	0.437500	0.437037	569.00	239.00	0.106	16.0506	ok
39474.440	1592	729	0.437500	0.437037	580.00	242.00	0.106	17.9237	ok
39491.120	1592	729	0.437500	0.437037	589.00	244.00	0.106	15.4167	ok
39507.307	1592	729	0.437500	0.437037	594.00	246.00	0.106	16.9376	ok
39524.566	1592	729	0.437500	0.437037	601.00	247.00	0.106	17.5599	ok
39541.345	1592	729	0.437500	0.437037	606.00	248.00	0.106	15.9763	ok
39557.631	1592	729	0.437500	0.437037	611.00	249.00	0.106	16.5761	ok
39574.286	1592	729	0.437500	0.437037	614.00	250.00	0.106	16.7152	ok
39591.356	1592	729	0.437500	0.437037	616.00	250.00	0.106	17.4062	ok
39608.067	1592	729	0.437500	0.437037	619.00	250.00	0.106	15.9949	ok
39624.607	1592	729	0.437500	0.437037	621.00	250.00	0.106	17.0621	ok
39641.129	1592	729	0.437500	0.437037	625.00	250.00	0.106	15.9646	ok
39657.611	1592	729	0.437500	0.437037	628.00	250.00	0.106	16.9778	ok
39675.020	1592	729	0.437500	0.437037	633.00	250.00	0.106	17.8202	ok
39691.584	1592	729	0.437500	0.437037	638.00	250.00	0.106	15.2906	ok
39707.259	1592	729	0.437500	0.437037	643.00	250.00	0.106	16.0394	ok
39723.726	1592	729	0.437500	0.437037	647.00	250.00	0.106	16.8707	ok
39740.478	1592	729	0.437500	0.437037	651.00	250.00	0.106	16.6134	ok
39756.980	1592	729	0.437500	0.437037	654.00	249.00	0.106	16.3699	ok
39773.936	1592	729	0.437500	0.437037	658.00	247.00	0.106	17.5245	ok
39790.734	1592	729	0.437500	0.437037	662.00	245.00	0.106	16.0512	ok
39807.856	1592	729	0.437500	0.437037	667.00	243.00	0.106	18.1746	ok
39824.548	1592	729	0.437500	0.437037	671.00	240.00	0.106	15.1885	ok
39840.436	1592	729	0.437500	0.437037	674.00	237.00	0.106	16.5694	ok
39857.499	1592	729	0.437500	0.437037	677.00	235.00	0.106	17.5343	ok
39874.515	1592	729	0.437500	0.437037	680.00	233.00	0.106	16.4743	ok
39891.494	1592	729	0.437500	0.437037	682.00	231.00	0.106	17.4630	ok
39908.043	1592	729	0.437500	0.437037	684.00	230.00	0.106	15.6149	ok
39923.913	1592	729	0.437500	0.437037	686.00	229.00	0.106	16.1063	ok
39940.430	1592	729	0.437500	0.437037	687.00	228.00	0.106	16.9063	ok
39957.232	1592	729	0.437500	0.437037	689.00	228.00	0.106	16.6791	ok
39973.960	1592	729	0.437500	0.437037	690.00	227.00	0.106	16.7577	ok
39990.649	1592	729	0.437500	0.437037	691.00	226.00	0.106	16.5999	ok
40007.094	1592	729	0.437500	0.437037	691.00	226.00	0.106	16.2713	ok
40024.016	1592	729	0.437500	0.437037	691.00	226.00	0.106	17.5508	ok
40040.794	1592	729	0.437500	0.437037	691.00	226.00	0.106	15.9858	ok
40057.536	1592	729	0.437500	0.437037	693.00	226.00	0.106	17.4772	ok
40074.734	1592	729	0.437500	0.437037	694.00	227.00	0.106	16.8998	ok
40092.213	1592	729	0.437500	0.437037	696.00	228.00	0.106	18.0391	ok
40108.543	1592	729	0.437500	0.437037	697.00	230.00	0.106	14.5993	ok
40124.162	1592	729	0.437500	0.437037	699.00	232.00	0.106	16.6194	ok
40140.871	1592	729	0.437500	0.437037	701.00	236.00	0.106	16.7799	ok
40157.781	1592	729	0.437500	0.437037	702.00	241.00	0.106	16.9599	ok
40173.976	1592	729	0.437500	0.437037	703.00	246.00	0.106	15.4100	ok
40190.161	1592	729	0.437500	0.437037	704.00	249.00	0.106	16.9413	ok
40206.837	1592	729	0.437500	0.437037	704.00	250.00	0.106	16.3926	ok
40223.755	1592	729	0.437500	0.437037	704.00	250.00	0.106	17.4283	ok
40240.492	1592	729	0.437500	0.437037	704.00	250.00	0.106	16.0075	ok
40256.691	1592	729	0.437500	0.437037	704.00	250.00	0.106	16.3678	ok
40273.808	1592	729	0.437500	0.437037	704.00	249.00	0.106	17.8519	ok
40291.739	1592	729	0.437500	0.437037	704.00	247.00	0.106	17.9902	ok
40308.168	1592	729	0.437500	0.437037	703.00	245.00	0.106	14.8474	ok
40323.882	1592	729	0.437500	0.437037	702.00	241.00	0.106	16.5613	ok
40341.362	1592	729	0.437500	0.437037	698.00	234.00	0.106	18.3783	ok
40358.368	1592	729	0.437500	0.437037	690.00	222.00	0.106	15.6158	ok
40374.372	1592	729	0.437500	0.437037	680.00	207.00	0.106	16.3699	ok
40390.741	1592	729	0.437500	0.437037	671.00	188.00	0.106	16.3480	ok
40408.312	1592	729	0.437500	0.437037	663.00	169.00	0.106	18.7733	ok
40425.245	1592	729	0.437500	0.437037	656.00	147.00	0.106	15.0730	ok
40440.778	1592	729	0.437500	0.437037	653.00	127.00	0.106	15.9749	ok
40457.431	1592	729	0.437500	0.437037	652.00	111.00	0.106	17.3126	ok
40474.755	1592	729	0.437500	0.437037	652.00	95.00	0.106	17.3160	ok
40491.283	1592	729	0.437500	0.437037	652.00	83.00	0.106	15.7265	ok
40507.351	1592	729	0.437500	0.437037	652.00	83.00	0.106	16.3909	ok
40524.248	1592	729	0.437500	0.437037	652.00	67.00	0.106	17.3828	ok
40541.259	1592	729	0.437500	0.437037	655.00	57.00	0.106	16.6192	ok
40557.475	1592	729	0.437500	0.437037	657.00	53.00	0.106	15.7921	ok
40574.191	1592	729	0.437500	0.437037	661.00	46.00	0.106	17.6190	ok
40591.536	1592	729	0.437500	0.437037	665.00	42.00	0.106	17.0515	ok
40608.595	1592	729	0.437500	0.437037	668.00	39.00	0.106	17.0474	ok
40624.750	1592	729	0.437500	0.437037	671.00	37.00	0.106	15.2459	ok
40641.099	1592	729	0.437500	0.437037	675.00	35.00	0.106	17.4206	ok
40657.927	1592	729	0.437500	0.437037	678.00	34.00	0.106	16.2069	ok
40674.095	1592	729	0.437500	0.437037	682.00	33.00	0.106	16.1066	ok
40690.711	1592	729	0.437500	0.437037	687.00	32.00	0.106	17.1094	ok
40707.385	1592	729	0.437500	0.437037	692.00	32.00	0.106	16.2190	ok
40724.708	1592	729	0.437500	0.437037	698.00	32.00	0.106	18.4098	ok
40741.513	1592	729	0.437500	0.437037	703.00	32.00	0.106	15.1806	ok
40757.589	1592	729	0.437500	0.437037	708.00	32.00	0.106	16.9521	ok
40774.110	1592	729	0.437500	0.437037	713.00	31.00	0.106	16.0714	ok
40790.887	1592	729	0.437500	0.437037	717.00	31.00	0.106	17.4613	ok
40807.305	1592	729	0.437500	0.437037	721.00	31.00	0.106	15.3521	ok
40823.409	1592	729	0.437500	0.437037	723.00	31.00	0.106	16.8372	ok
40840.319	1592	729	0.437500	0.437037	723.00	31.00	0.106	16.9610	ok
40857.005	1592	729	0.437500	0.437037	724.00	31.00	0.106	16.3919	ok
40873.763	1592	729	0.437500	0.437037	724.00	31.00	0.106	17.1044	ok
40890.485	1592	729	0.437500	0.437037	724.00	31.00	0.106	16.3180	ok
40907.058	1592	729	0.437500	0.437037	724.00	31.00	0.106	16.8048	ok
40923.330	1592	729	0.437500	0.437037	724.00	31.00	0.106	15.7176	ok
40939.907	1592	729	0.437500	0.437037	724.00	31.00	0.106	17.4163	ok
40956.778	1592	729	0.437500	0.437037	724.00	31.00	0.106	16.3054	ok
40973.561	1592	729	0.437500	0.437037	724.00	31.00	0.106	17.2402	ok
40991.268	1592	729	0.437500	0.437037	723.00	31.00	0.106	18.1535	ok
41008.060	1592	729	0.437500	0.437037	721.00	31.00	0.106	15.4104	ok
41024.139	1592	729	0.437500	0.437037	719.00	31.00	0.106	16.7317	ok
41041.875	1592	729	0.437500	0.437037	716.00	31.00	0.106	18.7209	ok
41058.386	1592	729	0.437500	0.437037	707.00	31.00	0.106	14.2818	ok
41073.810	1592	729	0.437500	0.437037	694.00	31.00	0.106	16.5457	ok
41090.469	1592	729	0.437500	0.437037	680.00	31.00	0.106	16.7547	ok
41107.787	1592	729	0.437500	0.437037	662.00	32.00	0.106	17.8598	ok
41124.634	1592	729	0.437500	0.437037	643.00	32.00	0.106	15.8140	ok
41140.946	1592	729	0.437500	0.437037	622.00	32.00	0.106	16.7891	ok
41157.703	1592	729	0.437500	0.437037	604.00	32.00	0.106	16.7061	ok
41175.056	1592	729	0.437500	0.437037	584.00	32.00	0.106	17.9267	ok
41191.244	1592	729	0.437500	0.437037	563.00	32.00	0.106	14.4259	ok
41207.357	1592	729	0.437500	0.437037	542.00	32.00	0.106	17.7798	ok
41224.872	1592	729	0.437500	0.437037	523.00	32.00	0.106	17.2252	ok
41241.234	1592	729	0.437500	0.437037	505.00	32.00	0.106	15.4818	ok
41257.171	1592	729	0.437500	0.437037	487.00	32.00	0.106	16.3724	ok
41273.973	1592	729	0.437500	0.437037	471.00	32.00	0.106	17.2114	ok
41291.426	1592	729	0.437500	0.437037	455.00	32.00	0.106	17.6751	ok
41307.718	1592	729	0.437500	0.437037	439.00	32.00	0.106	14.8895	ok
41323.514	1592	729	0.437500	0.437037	424.00	32.00	0.106	16.6823	ok
41340.369	1592	729	0.437500	0.437037	408.00	32.00	0.106	17.0083	ok
41357.738	1592	729	0.437500	0.437037	394.00	32.00	0.106	17.7037	ok
41375.435	1592	729	0.437500	0.437037	380.00	32.00	0.106	17.6719	ok
41392.174	1592	729	0.437500	0.437037	369.00	32.00	0.106	15.7894	ok
41407.939	1592	729	0.437500	0.437037	358.00	32.00	0.106	15.7265	ok
41424.005	1592	729	0.437500	0.437037	348.00	32.00	0.106	16.3882	ok
41440.652	1592	729	0.437500	0.437037	339.00	32.00	0.106	16.8973	ok
41457.411	1592	729	0.437500	0.437037	329.00	32.00	0.106	16.5983	ok
41474.247	1592	729	0.437500	0.437037	320.00	32.00	0.106	17.0591	ok
41490.939	1592	729	0.437500	0.437037	309.00	32.00	0.106	16.3078	ok
41507.440	1592	729	0.437500	0.437037	298.00	32.00	0.106	16.6735	ok
41524.371	1592	729	0.437500	0.437037	286.00	32.00	0.106	17.1714	ok
41541.138	1592	729	0.437500	0.437037	275.00	32.00	0.106	16.3440	ok
41557.546	1592	729	0.437500	0.437037	263.00	32.00	0.106	16.4470	ok
41574.157	1592	729	0.437500	0.437037	252.00	32.00	0.106	16.7548	ok
41590.852	1592	729	0.437500	0.437037	243.00	32.00	0.106	16.6153	ok
41607.863	1592	729	0.437500	0.437037	235.00	32.00	0.106	17.3869	ok
41625.564	1592	729	0.437500	0.437037	228.00	32.00	0.106	17.9949	ok
41641.455	1592	729	0.437500	0.437037	228.00	32.00	0.106	13.7393	ok
41657.022	1592	729	0.437500	0.437037	214.00	32.00	0.106	17.3770	ok
41673.863	1592	729	0.437500	0.437037	203.00	35.00	0.106	16.2845	ok
41690.646	1592	729	0.437500	0.437037	199.00	35.00	0.106	17.2627	ok
41707.916	1592	729	0.437500	0.437037	193.00	37.00	0.106	17.2565	ok
41724.520	1592	729	0.437500	0.437037	186.00	39.00	0.106	15.9301	ok
41741.227	1592	729	0.437500	0.437037	179.00	41.00	0.106	17.4650	ok
41758.140	1592	729	0.437500	0.437037	173.00	43.00	0.106	16.3409	ok
41774.366	1592	729	0.437500	0.437037	173.00	43.00	0.106	16.0968	ok
41790.918	1592	729	0.437500	0.437037	162.00	48.00	0.106	16.9881	ok
41807.627	1592	729	0.437500	0.437037	155.00	53.00	0.106	16.4119	ok
41824.058	1592	729	0.437500	0.437037	153.00	55.00	0.106	16.4283	ok
41840.723	1592	729	0.437500	0.437037	148.00	59.00	0.106	16.8825	ok
41857.629	1592	729	0.437500	0.437037	144.00	64.00	0.106	16.9121	ok
41874.963	1592	729	0.437500	0.437037	139.00	69.00	0.106	17.7326	ok
41891.532	1592	729	0.437500	0.437037	136.00	76.00	0.106	15.3822	ok
41907.723	1592	729	0.437500	0.437037	133.00	82.00	0.106	16.9777	ok
41924.183	1592	729	0.437500	0.437037	133.00	82.00	0.106	15.9200	ok
41940.485	1592	729	0.437500	0.437037	129.00	95.00	0.106	16.6645	ok
41957.528	1592	729	0.437500	0.437037	127.00	105.00	0.106	17.4013	ok
41974.360	1592	729	0.437500	0.437037	126.00	108.00	0.106	16.2449	ok
41990.796	1592	729	0.437500	0.437037	124.00	115.00	0.106	16.6073	ok
42007.473	1592	729	0.437500	0.437037	123.00	122.00	0.106	16.7256	ok
42024.356	1592	729	0.437500	0.437037	121.00	130.00	0.106	17.0208	ok
42041.133	1592	729	0.437500	0.437037	120.00	137.00	0.106	16.5122	ok
42057.552	1592	729	0.437500	0.437037	118.00	144.00	0.106	16.3058	ok
42074.464	1592	729	0.437500	0.437037	116.00	151.00	0.106	17.4983	ok
42091.259	1592	729	0.437500	0.437037	114.00	158.00	0.106	16.0728	ok
42108.642	1592	729	0.441146	0.437037	109.00	166.00	0.940	18.6745	ok
42125.836	1592	729	0.437500	0.437037	108.00	173.00	0.106	15.6926	ok
42141.374	1592	729	0.437500	0.437037	105.00	179.00	0.106	15.3642	ok
42158.199	1592	729	0.437500	0.437037	101.00	186.00	0.106	18.2688	ok
42174.807	1592	729	0.437500	0.437037	97.00	192.00	0.106	14.9284	ok
42191.084	1592	729	0.437500	0.437037	92.00	199.00	0.106	17.5364	ok
42208.080	1592	729	0.437500	0.437037	87.00	205.00	0.106	16.4351	ok
42224.547	1592	729	0.437500	0.437037	83.00	211.00	0.106	16.4808	ok
42241.648	1592	729	0.437500	0.437037	78.00	216.00	0.106	17.7085	ok
42258.267	1592	729	0.437500	0.437037	74.00	220.00	0.106	15.5035	ok
42273.874	1592	729	0.437500	0.437037	71.00	224.00	0.106	15.6914	ok
42290.815	1592	729	0.437500	0.437037	69.00	226.00	0.106	18.0907	ok
42307.718	1592	729	0.437500	0.437037	67.00	228.00	0.106	15.6942	ok
42323.849	1592	729	0.437500	0.437037	66.00	229.00	0.106	16.5459	ok
