frame	probe_ms	comp_l	green_l	slip	status
2552	33572.3		532		no_zoom
2553	33589.0		532		no_zoom
2554	33605.7		532		no_zoom
2555	33622.3		532		no_zoom
2556	33639.0		532		no_zoom
2557	33655.7		532		no_zoom
2558	33672.3		532		no_zoom
2559	33689.0		532		no_zoom
2560	33705.7		532		no_zoom
2561	33722.3		532		no_zoom
2562	33739.0		532		no_zoom
2563	33755.7		532		no_zoom
2564	33772.3		532		no_zoom
2565	33789.0		532		no_zoom
2566	33805.7		532		no_zoom
2567	33822.3		532		no_zoom
2568	33839.0		532		no_zoom
2569	33855.7		544		no_zoom
2570	33872.3		544		not_comp
2571	33889.0		544		not_comp
2572	33905.7		544		not_comp
2573	33922.3		544		not_comp
2574	33939.0	544	544	0	ok
2575	33955.7	544	544	0	ok
2576	33972.3	544	544	0	ok
2577	33989.0	544	544	0	ok
2578	34005.7	544	544	0	ok
2579	34022.3	544	544	0	ok
2580	34039.0	544	544	0	ok
2581	34055.7		544		not_comp
2582	34072.3		544		not_comp
2583	34089.0		544		not_comp
2584	34105.7		544		not_comp
2585	34122.3		544		not_comp
2586	34139.0		544		not_comp
2587	34155.7		544		not_comp
2588	34172.3		544		not_comp
2589	34189.0		544		not_comp
2590	34205.7		544		not_comp
2591	34222.3		544		not_comp
2592	34239.0		544		not_comp
2593	34255.7		544		not_comp
2594	34272.3		544		not_comp
2595	34289.0		544		not_comp
2596	34305.7		544		not_comp
2597	34322.3		544		no_zoom
2598	34339.0		544		no_zoom
2599	34355.7		544		no_zoom
2600	34372.3		544		no_zoom
2601	34389.0		544		no_zoom
2602	34405.7		544		no_zoom
2603	34422.3		544		no_zoom
2604	34439.0		544		no_zoom
2605	34455.7		544		no_zoom
2606	34472.3		544		no_zoom
2607	34489.0		544		no_zoom
2608	34505.7		544		no_zoom
2609	34522.3		544		no_zoom
2610	34539.0		544		no_zoom
2611	34555.7		544		no_zoom
2612	34572.3		544		no_zoom
2613	34589.0		544		no_zoom
2614	34605.7		544		no_zoom
2615	34622.3		544		no_zoom
2616	34639.0		544		no_zoom
2617	34655.7		544		no_zoom
2618	34672.3		544		no_zoom
2619	34689.0		544		no_zoom
2620	34705.7		544		no_zoom
2621	34722.3		544		no_zoom
2622	34739.0		544		no_zoom
2623	34755.7		544		edge_off
2624	34772.3		544		edge_off
2625	34789.0		544		edge_off
2626	34805.7		544		edge_off
2627	34822.3		544		edge_off
2628	34839.0		544		edge_off
2629	34855.7		544		edge_off
2630	34872.3		544		edge_off
2631	34889.0		544		edge_off
2632	34905.7		544		edge_off
2633	34922.3		544		edge_off
2634	34939.0		544		edge_off
2635	34955.7		544		edge_off
2636	34972.3		544		edge_off
2637	34989.0		544		edge_off
2638	35005.7		544		edge_off
2639	35022.3		544		edge_off
2640	35039.0		544		edge_off
2641	35055.7		544		edge_off
2642	35072.3		544		edge_off
2643	35089.0		544		edge_off
2644	35105.7		544		edge_off
2645	35122.3		544		edge_off
2646	35139.0		544		edge_off
2647	35155.7		544		edge_off
2648	35172.3		544		edge_off
2649	35189.0		544		edge_off
2650	35205.7		544		edge_off
2651	35222.3		544		edge_off
2652	35239.0		544		edge_off
2653	35255.7		544		edge_off
2654	35272.3		544		edge_off
2655	35289.0		544		edge_off
2656	35305.7		544		edge_off
2657	35322.3		544		edge_off
2658	35339.0		544		edge_off
2659	35355.7		544		edge_off
2660	35372.3		544		no_zoom
2661	35389.0		544		no_zoom
2662	35405.7		544		no_zoom
2663	35422.3		544		no_zoom
2664	35439.0		544		no_zoom
2665	35455.7		544		no_zoom
2666	35472.3		544		no_zoom
2667	35489.0		544		no_zoom
2668	35505.7		544		no_zoom
2669	35522.3		544		no_zoom
2670	35539.0		544		no_zoom
2671	35555.7		544		no_zoom
2672	35572.3		544		no_zoom
2673	35589.0		544		no_zoom
2674	35605.7		544		no_zoom
2675	35622.3		544		no_zoom
2676	35639.0		544		no_zoom
2677	35655.7		544		no_zoom
2678	35672.3		544		no_zoom
2679	35689.0		544		no_zoom
2680	35705.7		544		no_zoom
2681	35722.3		544		no_zoom
2682	35739.0		544		no_zoom
2683	35755.7		544		no_zoom
2684	35772.3		544		no_zoom
2685	35789.0		544		no_zoom
2686	35805.7		544		no_zoom
2687	35822.3		544		no_zoom
2688	35839.0		544		no_zoom
2689	35855.7		544		no_zoom
2690	35872.3		544		no_zoom
2691	35889.0		544		no_zoom
2692	35905.7		544		no_zoom
2693	35922.3		544		no_zoom
2694	35939.0		544		no_zoom
2695	35955.7		544		no_zoom
2696	35972.3		544		no_zoom
2697	35989.0		544		no_zoom
2698	36005.7		544		no_zoom
2699	36022.3		544		no_zoom
2700	36039.0		544		no_zoom
2701	36055.7		544		no_zoom
2702	36072.3		544		no_zoom
2703	36089.0		544		no_zoom
2704	36105.7		544		no_zoom
2705	36122.3		544		no_zoom
2706	36139.0		544		no_zoom
2707	36155.7		544		no_zoom
2708	36172.3		544		no_zoom
2709	36189.0		544		no_zoom
2710	36205.7		544		no_zoom
2711	36222.3		544		no_zoom
2712	36239.0		544		no_zoom
2713	36255.7		544		no_zoom
2714	36272.3		544		no_zoom
2715	36289.0		544		no_zoom
2716	36305.7		544		no_zoom
2717	36322.3		544		no_zoom
2718	36339.0		544		no_zoom
2719	36355.7		544		edge_off
2720	36372.3		544		edge_off
2721	36389.0		544		edge_off
2722	36405.7		544		edge_off
2723	36422.3		544		edge_off
2724	36439.0		544		edge_off
2725	36455.7		544		edge_off
2726	36472.3		544		edge_off
2727	36489.0		544		edge_off
2728	36505.7		544		edge_off
2729	36522.3		544		edge_off
2730	36539.0		544		edge_off
2731	36555.7		544		edge_off
2732	36572.3		544		edge_off
2733	36589.0		544		edge_off
2734	36605.7		544		edge_off
2735	36622.3		544		edge_off
2736	36639.0		544		edge_off
2737	36655.7		544		edge_off
2738	36672.3		544		edge_off
2739	36689.0		544		edge_off
2740	36705.7		544		edge_off
2741	36722.3		544		edge_off
2742	36739.0		544		edge_off
2743	36755.7		544		edge_off
2744	36772.3		544		edge_off
2745	36789.0		544		edge_off
2746	36805.7		544		edge_off
2747	36822.3		544		edge_off
2748	36839.0		544		edge_off
2749	36855.7		544		edge_off
2750	36872.3		544		edge_off
2751	36889.0		544		edge_off
2752	36905.7		544		edge_off
2753	36922.3		544		edge_off
2754	36939.0		544		no_zoom
2755	36955.7		544		no_zoom
2756	36972.3		544		no_zoom
2757	36989.0		544		no_zoom
2758	37005.7		544		no_zoom
2759	37022.3		544		no_zoom
2760	37039.0		558		no_zoom
2761	37055.7		558		not_comp
2762	37072.3		558		not_comp
2763	37089.0		558		not_comp
2764	37105.7		558		not_comp
2765	37122.3	556	558	2	ok
2766	37139.0	556	558	2	ok
2767	37155.7	556	558	2	ok
2768	37172.3	556	558	2	ok
2769	37189.0	556	558	2	ok
2770	37205.7	556	558	2	ok
2771	37222.3	556	558	2	ok
2772	37239.0	556	558	2	ok
2773	37255.7	556	558	2	ok
2774	37272.3	556	558	2	ok
2775	37289.0	556	558	2	ok
2776	37305.7	556	558	2	ok
2777	37322.3	556	558	2	ok
2778	37339.0	556	558	2	ok
2779	37355.7	556	558	2	ok
2780	37372.3	556	558	2	ok
2781	37389.0	556	558	2	ok
2782	37405.7	556	558	2	ok
2783	37422.3	556	558	2	ok
2784	37439.0		614		not_comp
2785	37455.7		614		not_comp
2786	37472.3		614		not_comp
2787	37489.0		614		not_comp
2788	37505.7		614		not_comp
2789	37522.3	614	614	0	ok
2790	37539.0	614	614	0	ok
2791	37555.7	614	614	0	ok
2792	37572.3		654		not_comp
2793	37589.0		654		not_comp
2794	37605.7		654		not_comp
2795	37622.3		654		not_comp
2796	37639.0		654		not_comp
2797	37655.7	652	654	2	ok
2798	37672.3	652	654	2	ok
2799	37689.0	652	654	2	ok
2800	37705.7	652	654	2	ok
2801	37722.3	652	654	2	ok
2802	37739.0	652	654	2	ok
2803	37755.7	652	654	2	ok
2804	37772.3	652	654	2	ok
2805	37789.0		654		not_comp
2806	37805.7		654		not_comp
2807	37822.3		642		not_comp
2808	37839.0		642		not_comp
2809	37855.7		634		not_comp
2810	37872.3		630		not_comp
2811	37889.0		630		not_comp
2812	37905.7		622		not_comp
2813	37922.3		622		not_comp
2814	37939.0		608		not_comp
2815	37955.7		600		not_comp
2816	37972.3		600		not_comp
2817	37989.0		568		not_comp
2818	38005.7		568		not_comp
2819	38022.3		568		not_comp
2820	38039.0		544		not_comp
2821	38055.7		542		not_comp
2822	38072.3		522		not_comp
2823	38089.0		522		not_comp
2824	38105.7		506		not_comp
2825	38122.3		506		not_comp
2826	38139.0		506		not_comp
2827	38155.7		492		not_comp
2828	38172.3		492		not_comp
2829	38189.0		474		not_comp
2830	38205.7		472		not_comp
2831	38222.3		472		not_comp
2832	38239.0		466		not_comp
2833	38255.7		466		not_comp
2834	38272.3		466		not_comp
2835	38289.0		456		not_comp
2836	38305.7		456		not_comp
2837	38322.3		424		not_comp
2838	38339.0		424		not_comp
2839	38355.7		424		not_comp
2840	38372.3		410		not_comp
2841	38389.0		410		not_comp
2842	38405.7		396		not_comp
2843	38422.3		396		not_comp
2844	38439.0		394		not_comp
2845	38455.7		390		not_comp
2846	38472.3		390		not_comp
2847	38489.0		386		not_comp
2848	38505.7		384		not_comp
2849	38522.3		384		not_comp
2850	38539.0		382		not_comp
2851	38555.7		382		not_comp
2852	38572.3		378		not_comp
2853	38589.0		378		not_comp
2854	38605.7		378		not_comp
2855	38622.3		378		not_comp
2856	38639.0		378		not_comp
2857	38655.7		378		not_comp
2858	38672.3		378		not_comp
2859	38689.0		378		not_comp
2860	38705.7		378		not_comp
2861	38722.3		378		not_comp
2862	38739.0		378		not_comp
2863	38755.7		378		not_comp
2864	38772.3		378		not_comp
2865	38789.0		378		not_comp
2866	38805.7		378		not_comp
2867	38822.3		378		not_comp
2868	38839.0		378		not_comp
2869	38855.7		378		not_comp
2870	38872.3		378		not_comp
2871	38889.0		378		not_comp
2872	38905.7		378		not_comp
2873	38922.3		378		not_comp
2874	38939.0		378		not_comp
2875	38955.7		378		not_comp
2876	38972.3		378		not_comp
2877	38989.0		390		not_comp
2878	39005.7		390		not_comp
2879	39022.3		404		not_comp
2880	39039.0		404		not_comp
2881	39055.7		430		not_comp
2882	39072.3		444		not_comp
2883	39089.0		444		not_comp
2884	39105.7		472		not_comp
2885	39122.3		488		not_comp
2886	39139.0		488		not_comp
2887	39155.7		524		not_comp
2888	39172.3		524		not_comp
2889	39189.0		570		not_comp
2890	39205.7		598		not_comp
2891	39222.3		598		not_comp
2892	39239.0		660		not_comp
2893	39255.7		660		not_comp
2894	39272.3		720		not_comp
2895	39289.0		720		not_comp
2896	39305.7		772		not_comp
2897	39322.3		796		not_comp
2898	39339.0		796		not_comp
2899	39355.7		816		not_comp
2900	39372.3		834		not_comp
2901	39389.0		834		not_comp
2902	39405.7		862		not_comp
2903	39422.3		886		not_comp
2904	39439.0		896		not_comp
2905	39455.7		896		not_comp
2906	39472.3		896		not_comp
2907	39489.0		920		not_comp
2908	39505.7		920		not_comp
2909	39522.3		920		not_comp
2910	39539.0		932		not_comp
2911	39555.7		932		not_comp
2912	39572.3		942		not_comp
2913	39589.0		942		not_comp
2914	39605.7		942		not_comp
2915	39622.3		952		not_comp
2916	39639.0		952		not_comp
2917	39655.7		960		not_comp
2918	39672.3		960		not_comp
2919	39689.0		970		not_comp
2920	39705.7		974		not_comp
2921	39722.3		974		not_comp
2922	39739.0		980		not_comp
2923	39755.7		980		not_comp
2924	39772.3		988		not_comp
2925	39789.0		988		not_comp
2926	39805.7		988		not_comp
2927	39822.3		1000		not_comp
2928	39839.0		1000		not_comp
2929	39855.7		1000		not_comp
2930	39872.3		1008		not_comp
2931	39889.0		1008		not_comp
2932	39905.7		1008		not_comp
2933	39922.3		1014		not_comp
2934	39939.0		1016		not_comp
2935	39955.7		1016		not_comp
2936	39972.3		1016		not_comp
2937	39989.0		1018		not_comp
2938	40005.7		1018		not_comp
2939	40022.3		1018		not_comp
2940	40039.0		1018		not_comp
2941	40055.7		1020		not_comp
2942	40072.3		1022		not_comp
2943	40089.0		1022		not_comp
2944	40105.7		1026		not_comp
2945	40122.3		1028		not_comp
2946	40139.0		1028		not_comp
2947	40155.7		1028		not_comp
2948	40172.3		1028		not_comp
2949	40189.0		1030		not_comp
2950	40205.7		1030		not_comp
2951	40222.3		1030		not_comp
2954	40272.3	1028	1030	2	ok
2955	40289.0	1028	1030	2	ok
2956	40305.7		1028		not_comp
2957	40322.3		1028		not_comp
2958	40339.0		1024		not_comp
2959	40355.7		1024		not_comp
2960	40372.3		998		not_comp
2961	40389.0		998		not_comp
2962	40405.7		998		not_comp
2963	40422.3		980		not_comp
2964	40439.0		980		not_comp
2965	40455.7		978		not_comp
2966	40472.3		978		not_comp
2967	40489.0		978		not_comp
2968	40505.7		978		not_comp
2969	40522.3		978		not_comp
2970	40539.0		982		not_comp
2971	40555.7		982		not_comp
2972	40572.3		992		not_comp
2973	40589.0		992		not_comp
2974	40605.7		994		not_comp
2975	40622.3		998		not_comp
2976	40639.0		998		not_comp
2977	40655.7		1004		not_comp
2978	40672.3		1004		not_comp
2979	40689.0		1014		not_comp
2980	40705.7		1018		not_comp
2981	40722.3		1030		not_comp
2982	40739.0		1034		not_comp
2983	40755.7		1034		not_comp
2984	40772.3		1034		not_comp
2985	40789.0		1044		not_comp
2986	40805.7		1044		not_comp
2987	40822.3		1050		not_comp
2988	40839.0		1050		not_comp
2989	40855.7		1050		not_comp
2990	40872.3		1050		edge_off
2991	40889.0		1050		edge_off
2992	40905.7		1888		edge_off
2993	40922.3		1888		edge_off
2994	40939.0		1050		edge_off
2995	40955.7		1050		edge_off
2996	40972.3		1050		not_comp
2997	40989.0		1048		not_comp
2998	41005.7		1048		not_comp
2999	41022.3		1042		not_comp
3000	41039.0		1042		not_comp
3001	41055.7		1020		not_comp
3002	41072.3		1006		not_comp
3003	41089.0		1006		not_comp
3004	41105.7		970		not_comp
3005	41122.3		948		not_comp
3006	41139.0		948		not_comp
3007	41155.7		948		not_comp
3008	41172.3		910		not_comp
3009	41189.0		868		not_comp
3010	41205.7		868		not_comp
3011	41222.3		868		not_comp
3012	41239.0		814		not_comp
3013	41255.7		814		not_comp
3014	41272.3		782		not_comp
3015	41289.0		782		not_comp
3016	41305.7		750		not_comp
3017	41322.3		734		not_comp
3018	41339.0		734		not_comp
3019	41355.7		734		not_comp
3020	41372.3		706		not_comp
3021	41389.0		706		not_comp
3022	41405.7		684		not_comp
3023	41422.3		684		not_comp
3024	41439.0		666		not_comp
3025	41455.7		656		not_comp
3026	41472.3		656		not_comp
3027	41489.0		624		not_comp
3028	41505.7		624		not_comp
3029	41522.3		624		not_comp
3030	41539.0		602		not_comp
3031	41555.7		602		not_comp
3032	41572.3		570		not_comp
3033	41589.0		570		not_comp
3034	41605.7		554		not_comp
3035	41622.3		554		not_comp
3036	41639.0		554		not_comp
3037	41655.7		530		not_comp
3038	41672.3		530		not_comp
3039	41689.0		530		not_comp
3040	41705.7		512		not_comp
3041	41722.3		512		not_comp
3042	41739.0		500		not_comp
3043	41755.7		500		not_comp
3044	41772.3		500		not_comp
3045	41789.0		488		not_comp
3046	41805.7		488		not_comp
3047	41822.3		474		not_comp
3048	41839.0		474		not_comp
3049	41855.7		474		not_comp
3050	41872.3		462		not_comp
3051	41889.0		462		not_comp
3052	41905.7		462		not_comp
3053	41922.3		456		not_comp
3054	41939.0		454		not_comp
3055	41955.7		454		not_comp
3056	41972.3		454		not_comp
3057	41989.0		450		not_comp
3058	42005.7		450		not_comp
3059	42022.3		450		not_comp
3060	42039.0		446		not_comp
3061	42055.7		442		not_comp
3062	42072.3		440		not_comp
3063	42089.0		440		not_comp
3064	42105.7		436		not_comp
3065	42122.3		434		not_comp
3066	42139.0		434		not_comp
3067	42155.7		428		not_comp
3068	42172.3		428		not_comp
3069	42189.0		418		not_comp
3070	42205.7		414		not_comp
3071	42222.3		404		not_comp
3072	42239.0		400		not_comp
3073	42255.7		400		not_comp
3074	42272.3		400		not_comp
3075	42289.0		396		not_comp
3076	42305.7		396		not_comp
3077	42322.3		392		not_comp
3078	42339.0		392		not_comp
3079	42355.7		392		not_comp
3080	42372.3		390		not_comp
3081	42389.0		390		not_comp
3082	42405.7		390		not_comp
3083	42422.3		390		not_comp
3084	42439.0		390		not_comp
3085	42455.7		388		not_comp
3086	42472.3		388		not_comp
3087	42489.0		388		not_comp
3088	42505.7		388		not_comp
3089	42522.3		388		not_comp
3090	42539.0		388		not_comp
3091	42555.7		388		not_comp
3092	42572.3	386	388	2	ok
3093	42589.0	386	388	2	ok
3094	42605.7	386	388	2	ok
3095	42622.3	386	388	2	ok
3096	42639.0	386	388	2	ok
3097	42655.7	386	388	2	ok
3098	42672.3	386	388	2	ok
3099	42689.0	386	388	2	ok
3100	42705.7	386	388	2	ok
3101	42722.3	386	388	2	ok
3102	42739.0	386	388	2	ok
3103	42755.7		388		not_comp
3104	42772.3		392		not_comp
3105	42789.0		392		not_comp
3106	42805.7		398		not_comp
3107	42822.3		408		not_comp
3108	42839.0		408		not_comp
3109	42855.7		422		not_comp
3110	42872.3		444		not_comp
3111	42889.0		444		not_comp
3112	42905.7		486		not_comp
3113	42922.3		486		not_comp
3114	42939.0		530		not_comp
3115	42955.7		548		not_comp
3116	42972.3		548		not_comp
3117	42989.0		622		not_comp
3118	43005.7		622		not_comp
3119	43022.3		680		not_comp
3120	43039.0		680		not_comp
3121	43055.7		744		not_comp
3122	43072.3		744		not_comp
3123	43089.0		770		not_comp
3124	43105.7		792		not_comp
3125	43122.3		810		not_comp
3126	43139.0		810		not_comp
3127	43155.7		832		not_comp
3128	43172.3		842		not_comp
3129	43189.0		844		not_comp
3130	43205.7		844		not_comp
3131	43222.3		844		not_comp
3132	43239.0		844		not_comp
3133	43255.7		844		not_comp
3134	43272.3		844		not_comp
3135	43289.0		844		not_comp
3136	43305.7		844		not_comp
3137	43322.3		844		not_comp
3138	43339.0		844		not_comp
3139	43355.7		840		not_comp
3140	43372.3		836		not_comp
3141	43389.0		836		not_comp
3142	43405.7		818		not_comp
3143	43422.3		818		not_comp
3144	43439.0		784		not_comp
3145	43455.7		760		not_comp
3146	43472.3		706		not_comp
3147	43489.0		676		not_comp
3148	43505.7		676		not_comp
3149	43522.3		608		not_comp
3150	43539.0		608		not_comp
3151	43555.7		538		not_comp
3152	43572.3		510		not_comp
3153	43589.0		510		not_comp
3154	43605.7		484		not_comp
3155	43622.3		462		not_comp
3156	43639.0		442		not_comp
3157	43655.7		442		not_comp
3158	43672.3		442		not_comp
3159	43689.0		440		not_comp
3160	43705.7		440		not_comp
3161	43722.3		444		not_comp
3162	43739.0		452		not_comp
3163	43755.7		452		not_comp
3164	43772.3		484		not_comp
3165	43789.0		484		not_comp
3166	43805.7		532		not_comp
3167	43822.3		532		not_comp
3168	43839.0		532		not_comp
3169	43855.7		532		not_comp
3170	43872.3		628		not_comp
3171	43889.0		628		not_comp
3172	43905.7		628		not_comp
3173	43922.3		686		not_comp
3174	43939.0		702		not_comp
3175	43955.7		702		not_comp
3176	43972.3		702		not_comp
3177	43989.0		732		not_comp
3178	44005.7		732		not_comp
3179	44022.3		732		not_comp
3180	44039.0		738		not_comp
3181	44055.7		738		not_comp
3182	44072.3		738		not_comp
3183	44089.0		738		not_comp
3184	44105.7		740		not_comp
3185	44122.3		736		not_comp
3186	44139.0	738	740	2	ok
3187	44155.7	738	740	2	ok
3188	44172.3		740		not_comp
3189	44189.0		736		not_comp
3190	44205.7		734		not_comp
3191	44222.3		734		not_comp
3192	44239.0		728		not_comp
3193	44255.7		728		not_comp
3194	44272.3		724		not_comp
3195	44289.0		724		not_comp
3196	44305.7		720		not_comp
3197	44322.3		720		not_comp
3198	44339.0		720		not_comp
3199	44355.7		720		not_comp
3200	44372.3		718		not_comp
3201	44389.0		718		not_comp
3202	44405.7		718		not_comp
3203	44422.3		718		not_comp
3204	44439.0		718		not_comp
3205	44455.7		718		not_comp
3206	44472.3		718		not_comp
3207	44489.0		718		not_comp
3208	44505.7		718		not_comp
3209	44522.3		718		not_comp
3210	44539.0		718		not_comp
3211	44555.7		718		not_comp
3212	44572.3		718		not_comp
3213	44589.0		718		not_comp
3214	44605.7		718		not_comp
3215	44622.3		718		not_comp
3216	44639.0		718		not_comp
3217	44655.7		718		not_comp
3218	44672.3		718		not_comp
3219	44689.0		718		not_comp
3220	44705.7		718		not_comp
3221	44722.3		718		not_comp
3222	44739.0		718		not_comp
3223	44755.7		718		not_comp
3224	44772.3		718		not_comp
3225	44789.0		718		not_comp
3226	44805.7		718		not_comp
3227	44822.3		718		not_comp
3228	44839.0		718		not_comp
3229	44855.7		718		not_comp
3230	44872.3		718		not_comp
3231	44889.0		718		not_comp
3232	44905.7		718		not_comp
3233	44922.3		718		not_comp
3234	44939.0		718		not_comp
3235	44955.7		718		not_comp
3236	44972.3		718		not_comp
3237	44989.0		718		not_comp
3238	45005.7		718		not_comp
3239	45022.3		718		not_comp
3240	45039.0		718		not_comp
3241	45055.7		718		not_comp
3242	45072.3		718		not_comp
3243	45089.0		718		not_comp
3244	45105.7		718		not_comp
3245	45122.3		718		not_comp
3246	45139.0		718		not_comp
3247	45155.7		718		not_comp
3248	45172.3		718		not_comp
3249	45189.0		718		not_comp
3250	45205.7		718		not_comp
3251	45222.3		718		not_comp
3252	45239.0		718		not_comp
3253	45255.7		718		not_comp
3254	45272.3		718		not_comp
3255	45289.0		718		not_comp
3256	45305.7		718		not_comp
3257	45322.3		718		not_comp
3258	45339.0		718		not_comp
3259	45355.7		718		not_comp
3260	45372.3		710		not_comp
3261	45389.0		710		not_comp
3262	45405.7		704		not_comp
3263	45422.3		692		not_comp
3264	45439.0		684		not_comp
3265	45455.7		684		not_comp
3266	45472.3		664		not_comp
3267	45489.0		656		not_comp
3268	45505.7		656		not_comp
3269	45522.3		636		not_comp
3270	45539.0		636		not_comp
3271	45555.7		624		not_comp
3272	45572.3		620		not_comp
3273	45589.0		620		not_comp
3274	45605.7		610		not_comp
3275	45622.3		604		not_comp
3276	45639.0		604		not_comp
3277	45655.7	624	598	26	ok
3278	45672.3	624	598	26	ok
3279	45689.0		580		not_comp
3280	45705.7		574		not_comp
3281	45722.3		574		not_comp
3282	45739.0		560		not_comp
3283	45755.7		560		not_comp
3284	45772.3		560		not_comp
3285	45789.0		552		not_comp
3286	45805.7		552		not_comp
3287	45822.3		542		not_comp
3288	45839.0		542		not_comp
3289	45855.7		542		not_comp
3290	45872.3		534		not_comp
3291	45889.0		534		not_comp
3292	45905.7		534		not_comp
3293	45922.3		530		not_comp
3294	45939.0		530		not_comp
3295	45955.7		528		not_comp
3296	45972.3		528		not_comp
3297	45989.0		528		not_comp
3298	46005.7		528		not_comp
3299	46022.3	530	530	0	ok
3300	46039.0		530		not_comp
3301	46055.7		536		not_comp
3302	46072.3		540		not_comp
3303	46089.0		540		not_comp
3304	46105.7		552		not_comp
3305	46122.3		552		not_comp
3306	46139.0		552		not_comp
3307	46155.7		570		not_comp
3308	46172.3		570		not_comp
3309	46189.0		608		not_comp
3310	46205.7		608		not_comp
3311	46222.3		630		not_comp
3312	46239.0		640		not_comp
3313	46255.7		640		not_comp
3314	46272.3		660		not_comp
3315	46289.0		660		not_comp
3316	46305.7		684		not_comp
3317	46322.3		694		not_comp
3318	46339.0		694		not_comp
3319	46355.7		712		not_comp
3320	46372.3		720		not_comp
3321	46389.0		720		not_comp
3322	46405.7		720		not_comp
3323	46422.3		734		not_comp
3324	46439.0		742		not_comp
3325	46455.7		746		not_comp
3326	46472.3		746		not_comp
3327	46489.0		750		not_comp
3328	46505.7		750		not_comp
3329	46522.3		750		not_comp
3330	46539.0		750		not_comp
3331	46555.7		750		not_comp
3332	46572.3		764		not_comp
3333	46589.0		764		not_comp
3334	46605.7		766		not_comp
3335	46622.3		768		not_comp
3336	46639.0		768		not_comp
3337	46655.7		768		not_comp
3339	46689.0	766	768	2	ok
3340	46705.7		768		not_comp
3341	46722.3		764		not_comp
3342	46739.0		764		not_comp
3343	46755.7		762		not_comp
3344	46772.3		762		not_comp
3345	46789.0		750		not_comp
3346	46805.7		750		not_comp
3347	46822.3		734		not_comp
3348	46839.0		734		not_comp
3349	46855.7		716		not_comp
3350	46872.3		706		not_comp
3351	46889.0		706		not_comp
3352	46905.7		696		not_comp
3353	46922.3		696		not_comp
3354	46939.0		672		not_comp
3355	46955.7		660		not_comp
3356	46972.3		660		not_comp
3357	46989.0		634		not_comp
3358	47005.7		634		not_comp
3359	47022.3		618		not_comp
3360	47039.0		618		not_comp
3361	47055.7		602		not_comp
3362	47072.3		592		not_comp
3363	47089.0		592		not_comp
3364	47105.7		568		not_comp
3365	47122.3		568		not_comp
3366	47139.0		542		not_comp
3367	47155.7		542		not_comp
3368	47172.3		514		not_comp
3369	47189.0		514		not_comp
3370	47205.7		500		not_comp
3371	47222.3		500		not_comp
3372	47239.0		466		not_comp
3373	47255.7		466		not_comp
3374	47272.3		440		not_comp
3375	47289.0		440		not_comp
3376	47305.7		418		not_comp
3377	47322.3		418		not_comp
3378	47339.0		418		not_comp
3379	47355.7		400		not_comp
3380	47372.3		394		not_comp
3381	47389.0		394		not_comp
3382	47405.7		388		not_comp
3383	47422.3		388		not_comp
3384	47439.0		390		not_comp
3385	47455.7		392		not_comp
3386	47472.3		392		not_comp
3387	47489.0		416		not_comp
3388	47505.7		416		not_comp
3389	47522.3		468		not_comp
3390	47539.0		468		not_comp
3391	47555.7		538		not_comp
3392	47572.3		538		not_comp
3393	47589.0		538		not_comp
3394	47605.7		620		not_comp
3395	47622.3		658		not_comp
3396	47639.0		658		not_comp
3397	47655.7		722		not_comp
3398	47672.3		722		not_comp
3399	47689.0		794		not_comp
3400	47705.7		794		not_comp
3401	47722.3		794		not_comp
3402	47739.0		852		not_comp
3403	47755.7		852		not_comp
3404	47772.3		886		not_comp
3405	47789.0		886		not_comp
3406	47805.7		912		not_comp
3407	47822.3		920		not_comp
3408	47839.0		920		not_comp
3409	47855.7		924		not_comp
3410	47872.3		924		not_comp
3411	47889.0		924		not_comp
3412	47905.7		922		not_comp
3413	47922.3		922		not_comp
3414	47939.0		908		not_comp
3415	47955.7		908		not_comp
3416	47972.3		870		not_comp
3417	47989.0		870		not_comp
3418	48005.7		840		not_comp
3419	48022.3		772		not_comp
3420	48039.0		772		not_comp
3421	48055.7		702		not_comp
3422	48072.3		666		not_comp
3423	48089.0		666		not_comp
3424	48105.7		602		not_comp
3425	48122.3		602		not_comp
3426	48139.0		602		not_comp
3427	48155.7		554		not_comp
3428	48172.3		554		not_comp
3429	48189.0		480		not_comp
3430	48205.7		480		not_comp
3431	48222.3		438		not_comp
3432	48239.0		420		not_comp
3433	48255.7		420		not_comp
3434	48272.3		392		not_comp
3435	48289.0		392		not_comp
3436	48305.7		392		not_comp
3437	48322.3		364		not_comp
3438	48339.0		364		not_comp
3439	48355.7		362		not_comp
3440	48372.3		364		not_comp
3441	48389.0		364		not_comp
3442	48405.7		366		not_comp
3443	48422.3		366		not_comp
3444	48439.0		378		not_comp
3445	48455.7		398		not_comp
3446	48472.3		398		not_comp
3447	48489.0		506		not_comp
3448	48505.7		506		not_comp
3449	48522.3		588		not_comp
3450	48539.0		588		not_comp
3451	48555.7		588		not_comp
3452	48572.3		722		not_comp
3453	48589.0		722		not_comp
3454	48605.7		798		not_comp
3455	48622.3		798		not_comp
3456	48639.0		870		not_comp
3457	48655.7		870		not_comp
3458	48672.3		924		not_comp
3459	48689.0		948		not_comp
3460	48705.7		948		not_comp
3461	48722.3		948		no_zoom
3462	48739.0		948		no_zoom
3463	48755.7		948		no_zoom
3464	48772.3		948		no_zoom
3465	48789.0		948		no_zoom
3466	48805.7		948		no_zoom
